START_ID,END_ID,TYPE,name
慢性非萎缩性胃炎,蘑菇木耳饺,recommand_eat,推荐食谱
下肢静脉曲张,圆白菜炒粉丝,recommand_eat,推荐食谱
血清病和血清病样反应,菠菜豆腐汤,recommand_eat,推荐食谱
肺癌皮肤转移,香菇油菜包,recommand_eat,推荐食谱
急性上呼吸道感染,苹果沙拉,recommand_eat,推荐食谱
下尺桡关节脱位,鲜蘑豆腐汤,recommand_eat,推荐食谱
晶状体膨胀所致青光眼,芝麻黑豆粥,recommand_eat,推荐食谱
十二指肠炎,山药莲子苡仁粥,recommand_eat,推荐食谱
白淫,红枣糯米粥,recommand_eat,推荐食谱
遗传病,豆腐菜远牛肉汤,recommand_eat,推荐食谱
躯体感染伴发的精神障碍,番茄芹菜汁,recommand_eat,推荐食谱
营养不良,西芹油菜牛奶汁,recommand_eat,推荐食谱
脑膜癌病,卷心菜菠萝汁,recommand_eat,推荐食谱
产科休克,扁豆瘦肉汤,recommand_eat,推荐食谱
乳汁吸入性肺炎,核桃肉粉,recommand_eat,推荐食谱
溃疡病穿孔,牛奶菠菜粥,recommand_eat,推荐食谱
肠间脓肿,柠檬蒸鸡,recommand_eat,推荐食谱
肠道息肉病,木耳红枣粥,recommand_eat,推荐食谱
失血性休克,胡萝卜牛肉水饺,recommand_eat,推荐食谱
老年人脑心综合征,百香青木瓜,recommand_eat,推荐食谱
淋巴病,白菜清汤,recommand_eat,推荐食谱
萎缩性胆囊炎,猪肝白菜汤,recommand_eat,推荐食谱
柯萨奇病毒疹,淡菜饼,recommand_eat,推荐食谱
包虫病,益母草鸡肉汤,recommand_eat,推荐食谱
眼眶击出性骨折,猪肉青菜粥,recommand_eat,推荐食谱
双侧肾缺如,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
穿透性心脏外伤,白菜粥,recommand_eat,推荐食谱
大网膜扭转,花豆腐生菜瘦肉汤,recommand_eat,推荐食谱
气性坏疽病,燕麦粳米粥,recommand_eat,推荐食谱
肝外胆管损伤,黄花菜芦荟,recommand_eat,推荐食谱
高血脂,紫菜豆腐肉片汤,recommand_eat,推荐食谱
急性血源性骨髓炎,紫菜色拉卷,recommand_eat,推荐食谱
肱骨外上髁炎,绿豆芽炒兔肉丝,recommand_eat,推荐食谱
淋病合并症前列腺炎,鸡肉炒藕丝,recommand_eat,推荐食谱
癫狂病,鸡肉蘑菇汤,recommand_eat,推荐食谱
胸膜炎,百合炒西兰花,recommand_eat,推荐食谱
慢性额窦炎,白菜包子,recommand_eat,推荐食谱
小儿糖原贮积病Ⅱ型,牛奶菠菜粥,recommand_eat,推荐食谱
晒伤,鸡肉冬菜饼,recommand_eat,推荐食谱
小儿纯红细胞再生障碍性贫血,白菜虾仁面汤,recommand_eat,推荐食谱
淋巴病,凉拌海带丝,recommand_eat,推荐食谱
吸入性损伤,豆薯小米粥,recommand_eat,推荐食谱
鼓膜穿孔,小米龙眼粥,recommand_eat,推荐食谱
老年人败血症,胡萝卜牛肉水饺,recommand_eat,推荐食谱
颅后窝室管膜瘤,鸡肉蘑菇汤,recommand_eat,推荐食谱
脐尿管囊肿,南瓜牛奶汁,recommand_eat,推荐食谱
肠胃型感冒,鲜菇小米粥,recommand_eat,推荐食谱
十二指肠先天性狭窄,牛奶菠菜粥,recommand_eat,推荐食谱
无脉络膜症,百合绿豆沙羹,recommand_eat,推荐食谱
耳部恶性肿瘤,冬菇椰菜豆腐粉丝汤,recommand_eat,推荐食谱
听力障碍,猪肉青菜粥,recommand_eat,推荐食谱
老年人肺性脑病,红桃蜜,recommand_eat,推荐食谱
延髓进行性麻痹,西兰花素鸡马蹄冬菇汤,recommand_eat,推荐食谱
神经性呕吐,小米蛋奶粥,recommand_eat,推荐食谱
早产儿,肉末梨花豆腐汤,recommand_eat,推荐食谱
卵巢肿瘤破裂,菠菜双蛋羹,recommand_eat,推荐食谱
Behcet病,绿豆奶粥,recommand_eat,推荐食谱
慢性肾上腺皮质功能减退症,蛋炒菜花,recommand_eat,推荐食谱
先天性脑积水,冬菇木耳瘦肉汤,recommand_eat,推荐食谱
口腔念珠菌病,白菜包子,recommand_eat,推荐食谱
背痈,菊槐花茶,recommand_eat,推荐食谱
外耳道疖肿,油菜叶拌豆腐丝,recommand_eat,推荐食谱
妇科炎症,菠菜蛋汤,recommand_eat,推荐食谱
小儿腓骨肌萎缩症,小银鱼粥,recommand_eat,推荐食谱
髓性多汗症,海带果菜汁,recommand_eat,推荐食谱
唇腭裂,小麦粥,recommand_eat,推荐食谱
脾水,菖蒲白术酒,recommand_eat,推荐食谱
脑血吸虫病,白菜红枣牛腩汤,recommand_eat,推荐食谱
膜增生性肾小球肾炎,清汤冬瓜燕,recommand_eat,推荐食谱
眼异物伤,香蕉葡萄粥,recommand_eat,推荐食谱
肠梗阻,烩豆腐丁,recommand_eat,推荐食谱
小儿呕吐,薏米莲子粥,recommand_eat,推荐食谱
靶样含铁血黄素沉积性血管瘤,炖大白菜,recommand_eat,推荐食谱
痿病,纸包带鱼,recommand_eat,推荐食谱
足菌肿,黄瓜拌绿豆芽,recommand_eat,推荐食谱
内热,酥炸鸭肉卷,recommand_eat,推荐食谱
硬皮病,蔬菜杂烩粥,recommand_eat,推荐食谱
牙周萎缩,猪肝菠菜粥,recommand_eat,推荐食谱
深覆合,牛奶杏仁粥,recommand_eat,推荐食谱
虚寒咳嗽,酪梨芋头粥,recommand_eat,推荐食谱
霰粒肿,丝瓜香菇,recommand_eat,推荐食谱
面部粟粒性狼疮,小白菜馅包子,recommand_eat,推荐食谱
肌肉萎缩,菜花肉饼,recommand_eat,推荐食谱
流行性角结膜炎,苦瓜猪瘦肉汤,recommand_eat,推荐食谱
男性尿道癌,海带果菜汁,recommand_eat,推荐食谱
鼻前庭炎,百合莲子绿豆粥,recommand_eat,推荐食谱
高血脂,红烧菜花,recommand_eat,推荐食谱
先天性马蹄内翻足,黄豆芽排骨,recommand_eat,推荐食谱
肿瘤性息肉,杏仁提子麦片粥,recommand_eat,推荐食谱
下颌下间隙感染,南瓜牛奶汁,recommand_eat,推荐食谱
驱蛔灵中毒,花生杏仁粥,recommand_eat,推荐食谱
葡萄糖-6-磷酸脱氢酶缺乏症,酸奶银耳水果羹,recommand_eat,推荐食谱
妊娠合并多囊肾,花生菠菜粥,recommand_eat,推荐食谱
纳氏囊肿,炖奶汤鲫鱼萝卜丝,recommand_eat,推荐食谱
出血性脑梗死,菠菜鱼肚,recommand_eat,推荐食谱
食管破裂,羊腩萝卜丝粥,recommand_eat,推荐食谱
肾小管性酸中毒,瑶柱生菜白菜汤,recommand_eat,推荐食谱
老年褥疮,鸡蛋木耳粥,recommand_eat,推荐食谱
宫颈腺癌,桂圆鸡蛋汤,recommand_eat,推荐食谱
脱屑性间质肺炎,冰糖燕窝,recommand_eat,推荐食谱
老年人血管性痴呆,草莓菠菜汁,recommand_eat,推荐食谱
有机氯杀虫剂中毒,芝麻小米粥,recommand_eat,推荐食谱
小儿色素失调症,胡桃黑豆饮,recommand_eat,推荐食谱
风湿骨病,菜花泥子汤,recommand_eat,推荐食谱
小儿β地中海贫血,清蒸鲻鱼,recommand_eat,推荐食谱
青少年及小儿子宫颈癌,菠菜粥,recommand_eat,推荐食谱
小儿消化道出血,芦笋胡萝卜汁,recommand_eat,推荐食谱
软骨发育不全,炒苋菜,recommand_eat,推荐食谱
甲状旁腺骨营养不良,清茶豆腐羹,recommand_eat,推荐食谱
儿童精神分裂症,山药红枣粥,recommand_eat,推荐食谱
急性膀胱炎,绿豆竹叶粥,recommand_eat,推荐食谱
妊娠合并心房间隔缺损,菠菜粥,recommand_eat,推荐食谱
关节疼痛,淡菜板豆腐白菜汤,recommand_eat,推荐食谱
六瘤,芝麻茶,recommand_eat,推荐食谱
小儿隐睾症,冬瓜粥,recommand_eat,推荐食谱
小儿期前收缩,燕麦粳米粥,recommand_eat,推荐食谱
小肠虚寒,双皮鲫鱼,recommand_eat,推荐食谱
磨牙,鸡蛋黄花汤,recommand_eat,推荐食谱
小儿感染性心内膜炎,苋菜鱼头豆腐汤,recommand_eat,推荐食谱
乙型病毒性肝炎,猕猴桃香蕉奶酪汁,recommand_eat,推荐食谱
产后精神病,黑木耳大枣汤,recommand_eat,推荐食谱
多发性硬化,猪脾猪肚萝卜粥,recommand_eat,推荐食谱
弥漫性食管痉挛,山药葡萄粥,recommand_eat,推荐食谱
心包积液,炖大白菜,recommand_eat,推荐食谱
输卵管癌三联症,莲子龙眼肉鹌鹑蛋糖水,recommand_eat,推荐食谱
鼻神经胶质瘤,百合芦笋汤,recommand_eat,推荐食谱
疣状表皮发育不良,萝卜生菜汤,recommand_eat,推荐食谱
单次发作抑郁症,杂粮粥,recommand_eat,推荐食谱
食管损伤,粉丝鳝鱼,recommand_eat,推荐食谱
女性性早熟,菜花烧香菇,recommand_eat,推荐食谱
鼻瓣区狭窄,猪肉玉米粥,recommand_eat,推荐食谱
克罗恩病,土豆泥牛奶粥,recommand_eat,推荐食谱
先天性髋内翻,紫菜芙蓉汤,recommand_eat,推荐食谱
卵巢妊娠,猪肚内金汤,recommand_eat,推荐食谱
发作性睡病,芹菜炒鸡蛋,recommand_eat,推荐食谱
间歇性外斜视,西式牛奶粥,recommand_eat,推荐食谱
室性逸搏及室性逸搏心律,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
甲流,牛奶菠菜粥,recommand_eat,推荐食谱
创伤后应激障碍,开水白菜,recommand_eat,推荐食谱
铅中毒,苹果汁,recommand_eat,推荐食谱
烫伤,百合熟地鸡蛋汤,recommand_eat,推荐食谱
气瘿,夏枯草炖海带,recommand_eat,推荐食谱
食管贲门粘膜撕裂综合征,瓜粒杂锦汤,recommand_eat,推荐食谱
阴道平滑肌肉瘤,香菇笋子,recommand_eat,推荐食谱
先天性肺囊肿,板栗烧白菜,recommand_eat,推荐食谱
B疱疹病毒感染,苦瓜粥,recommand_eat,推荐食谱
骨血管内皮细胞瘤,红烧甲鱼,recommand_eat,推荐食谱
外层渗出性视网膜病变,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
创伤性血胸,核桃仁枸杞肉丁,recommand_eat,推荐食谱
慢性阿米巴性痢疾,芹菜蜜汁,recommand_eat,推荐食谱
桡骨小头骨折,莲子龙眼肉鹌鹑蛋糖水,recommand_eat,推荐食谱
表层巩膜炎,菠萝胡萝卜汁,recommand_eat,推荐食谱
跗骨与周围关节结核,白萝卜梨汁,recommand_eat,推荐食谱
中性白(粒)细胞减少症,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
早期乳腺癌,三丝海蟹,recommand_eat,推荐食谱
左心房心律,雪菜鸡丝面,recommand_eat,推荐食谱
窝状角质松解症,肉末菠菜,recommand_eat,推荐食谱
PUVA雀斑样痣,草莓柠檬汁,recommand_eat,推荐食谱
小儿龋病,芹菜炒香菇,recommand_eat,推荐食谱
其他弧菌感染,冬瓜玉米面粥,recommand_eat,推荐食谱
青年性驼背,冬菇猪骨汤,recommand_eat,推荐食谱
小儿先天性斜颈,草鱼豆腐,recommand_eat,推荐食谱
转移性胸膜肿瘤,豆薯小米粥,recommand_eat,推荐食谱
鼻疖,冬瓜荷叶瘦肉汤,recommand_eat,推荐食谱
慢性闭角型青光眼,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
巨人症,香菇炒菜花,recommand_eat,推荐食谱
胫骨结节骨软骨病,鸡肉饭,recommand_eat,推荐食谱
单纯性牙周炎,虾仁豆腐羹,recommand_eat,推荐食谱
皮肌炎,番茄菠萝汁,recommand_eat,推荐食谱
葡萄糖-6-磷酸脱氢酶缺乏症,花生牛奶炖银耳,recommand_eat,推荐食谱
抑郁性神经症,胡萝卜苹果汁,recommand_eat,推荐食谱
肝炎后综合征,猪肝绿豆粥,recommand_eat,推荐食谱
梭状芽胞杆菌伤口感染,小白菜馅包子,recommand_eat,推荐食谱
肾血管性高血压,芹菜炒鸡蛋虾仁,recommand_eat,推荐食谱
巧克力囊肿,鸡蛋面,recommand_eat,推荐食谱
肝炎后综合征,五丝白菜卷,recommand_eat,推荐食谱
毛盘瘤,什菜面,recommand_eat,推荐食谱
抗-HCVAg阳性,玉竹白菜,recommand_eat,推荐食谱
异物伤,莲子粥,recommand_eat,推荐食谱
过敏性阴道炎,燕麦粳米粥,recommand_eat,推荐食谱
乳头皲裂,红豆花生粥,recommand_eat,推荐食谱
血管内皮瘤,猪肉青菜粥,recommand_eat,推荐食谱
根尖周病,菠菜豆腐蛋花汤,recommand_eat,推荐食谱
青光眼睫状体炎综合征,金针泡蛋汤,recommand_eat,推荐食谱
十二指肠损伤,五香鸭肉,recommand_eat,推荐食谱
食管肉瘤,菠菜双蛋羹,recommand_eat,推荐食谱
成人多动症,菠菜豆腐汤,recommand_eat,推荐食谱
小儿脑积水,牛奶大枣汤,recommand_eat,推荐食谱
空肠弯曲菌肠炎,大白菜饺,recommand_eat,推荐食谱
月经过多,玉米粉燕麦粥,recommand_eat,推荐食谱
胰腺多肽瘤,油菜叶拌豆丝,recommand_eat,推荐食谱
阴道横隔,黑木耳粥,recommand_eat,推荐食谱
颈椎后纵韧带骨化症,小麦粥,recommand_eat,推荐食谱
平滑肌肉瘤,冬瓜枸杞汤,recommand_eat,推荐食谱
主-肺动脉隔缺损,培根白菜粥,recommand_eat,推荐食谱
老年人低血糖症,莲子芡实粥,recommand_eat,推荐食谱
寒冷性荨麻疹,胡萝卜粥,recommand_eat,推荐食谱
单纯疱疹病毒性角膜炎,丝瓜绿茶汤,recommand_eat,推荐食谱
急性肾功能衰竭,小米素羹,recommand_eat,推荐食谱
颈椎间盘突出症,牛奶大米饭,recommand_eat,推荐食谱
肥大性骨关节病,薏米莲子粥,recommand_eat,推荐食谱
网状红斑萎缩性毛囊炎,雪菜肉末粥,recommand_eat,推荐食谱
外伤性癫痫,南瓜团子,recommand_eat,推荐食谱
恶性高血压视网膜病变,菠菜炖豆腐,recommand_eat,推荐食谱
胆汁淤积性黄疸,清炒黄豆芽,recommand_eat,推荐食谱
胆囊管综合征,薏米汤,recommand_eat,推荐食谱
膝关节结核,鱼香荷兰豆,recommand_eat,推荐食谱
赤膜下垂,萝卜豆腐汤,recommand_eat,推荐食谱
诺卡菌性巩膜炎,猪肉青菜粥,recommand_eat,推荐食谱
维生素E缺乏病,胡萝卜苹果汁,recommand_eat,推荐食谱
急性肾小球肾炎,黑豆莲藕鸡汤,recommand_eat,推荐食谱
痉挛性肠梗阻,炒胡萝卜,recommand_eat,推荐食谱
急性高原病,无花果红枣山楂茶,recommand_eat,推荐食谱
恐缩症,鸭肉冬瓜海参汤,recommand_eat,推荐食谱
习惯性便秘,白菜丸子汤,recommand_eat,推荐食谱
耻骨结核,牛奶花生粥,recommand_eat,推荐食谱
泌尿感染,清炖猪蹄膀,recommand_eat,推荐食谱
皮下裂头蚴病,白木耳粥,recommand_eat,推荐食谱
先天性耳聋,南瓜牛奶汁,recommand_eat,推荐食谱
围绝经期前后的外阴白色病变,黑芝麻果仁粥,recommand_eat,推荐食谱
血清病和血清病样反应,红枣山药粥,recommand_eat,推荐食谱
先天性鼻咽部狭窄及闭锁,小米蛋奶粥,recommand_eat,推荐食谱
创伤性窒息,番茄奶油汤,recommand_eat,推荐食谱
手湿疹,菠菜豆腐汤,recommand_eat,推荐食谱
特发性腹膜后纤维化,小麦粥,recommand_eat,推荐食谱
鼻咽肉瘤,砂锅甲鱼汤,recommand_eat,推荐食谱
慢性缩窄性心包炎,豆薯小米粥,recommand_eat,推荐食谱
浸润型肺结核,雪梨饮,recommand_eat,推荐食谱
胸椎椎管狭窄症,番茄炒牛肉,recommand_eat,推荐食谱
非ST段抬高心肌梗死,冬菇椰菜豆腐粉丝汤,recommand_eat,推荐食谱
眶底骨折,胡萝卜炒猪肝,recommand_eat,推荐食谱
膀胱炎,玉米粥,recommand_eat,推荐食谱
桡骨茎突骨折,素炒圆白菜,recommand_eat,推荐食谱
慢性病毒性肝炎,白菜包子,recommand_eat,推荐食谱
库欣综合征,花生菠菜粥,recommand_eat,推荐食谱
风疹,温养脾胃带鱼汤,recommand_eat,推荐食谱
药物性牙龈增生,生菜烧肉三明治,recommand_eat,推荐食谱
男性性早熟,黄瓜拌绿豆芽,recommand_eat,推荐食谱
情感障碍,哈密瓜香蕉汁,recommand_eat,推荐食谱
隐斜,黑芝麻果仁粥,recommand_eat,推荐食谱
跟骨骨刺综合征,奶酪,recommand_eat,推荐食谱
腹壁切口疝,燕麦粳米粥,recommand_eat,推荐食谱
其他病毒肺炎,蘑菇木耳饺,recommand_eat,推荐食谱
萎缩性鼻炎,木瓜胡萝卜玉米粥,recommand_eat,推荐食谱
体癣,菠菜双蛋羹,recommand_eat,推荐食谱
轮状病毒所致胃肠炎,鸡汤面条,recommand_eat,推荐食谱
小儿衣原体肺炎,西式牛奶粥,recommand_eat,推荐食谱
前列腺囊肿,黄芪鲤鱼汤,recommand_eat,推荐食谱
破伤风,紫菜豆腐肉片汤,recommand_eat,推荐食谱
上腔静脉综合征,清牛肉汤,recommand_eat,推荐食谱
残窦综合征,鱼烧豆腐,recommand_eat,推荐食谱
胃窦炎,土豆泥牛奶粥,recommand_eat,推荐食谱
小儿隐睾症,绿豆冬瓜汤,recommand_eat,推荐食谱
汗管瘤,小米粉粥,recommand_eat,推荐食谱
病毒性脑膜炎,绿豆荷叶粥,recommand_eat,推荐食谱
足癣,珍珠菜花汤,recommand_eat,推荐食谱
第三腰椎横突综合征,哈密瓜百合汤,recommand_eat,推荐食谱
食管狭窄,土豆泥牛奶粥,recommand_eat,推荐食谱
原发性高血压,冰糖绿豆苋菜粥,recommand_eat,推荐食谱
口咽部粘连,白萝卜梨汁,recommand_eat,推荐食谱
椎动脉型颈椎病,海带粳米粥,recommand_eat,推荐食谱
食管梅毒,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
脾约,木瓜生姜蜂蜜粥,recommand_eat,推荐食谱
光敏性皮炎,香蕉蜂蜜奶,recommand_eat,推荐食谱
畸形性吞咽困难,苋菜粥,recommand_eat,推荐食谱
寒湿困脾,薏米豆腐羹,recommand_eat,推荐食谱
胃息肉,菠菜拌豆芽,recommand_eat,推荐食谱
慢性咽炎,炖大白菜,recommand_eat,推荐食谱
包涵体性结膜炎,素炒菠菜,recommand_eat,推荐食谱
外隐斜,牛奶菠菜粥,recommand_eat,推荐食谱
子宫囊肿,小白菜馅包子,recommand_eat,推荐食谱
粗制棉子油中毒,冰糖玉米羹,recommand_eat,推荐食谱
高血压性脑出血,小麦粥,recommand_eat,推荐食谱
慢性皮肤粘膜念珠菌病,小麦粥,recommand_eat,推荐食谱
肺癌皮肤转移,油菜粥,recommand_eat,推荐食谱
膀胱尿道异物,蜜饯胡萝卜粥,recommand_eat,推荐食谱
阴虱病,芝麻拌油菜,recommand_eat,推荐食谱
颈椎小关节创伤性退变性关节炎,小麦粥,recommand_eat,推荐食谱
乳房纤维瘤,小麦粥,recommand_eat,推荐食谱
肛门失禁,菠菜豆腐汤,recommand_eat,推荐食谱
鼓膜穿孔,鸡蛋面,recommand_eat,推荐食谱
棘突骨折,鸡蛋木耳粥,recommand_eat,推荐食谱
铅中毒,金银豆腐,recommand_eat,推荐食谱
筛窦炎,番茄菠萝汁,recommand_eat,推荐食谱
脑损伤后综合征,排骨汤面,recommand_eat,推荐食谱
免疫介导性肾脏病,豆浆南瓜汤,recommand_eat,推荐食谱
肝脏类癌,芦笋胡萝卜汁,recommand_eat,推荐食谱
甲状腺功能异常伴发的精神障碍,番茄草莓汁,recommand_eat,推荐食谱
鼻咽血管纤维瘤,猪肉青菜粥,recommand_eat,推荐食谱
恐惧症,蔬菜杂烩粥,recommand_eat,推荐食谱
毒性结节性甲状腺肿,干烧杞麦冬笋,recommand_eat,推荐食谱
早产,鲜蚕豆紫菜汤,recommand_eat,推荐食谱
骨化性肌炎,蘑菇炒绿豆芽,recommand_eat,推荐食谱
胶质细胞瘤,三丝白菜卷,recommand_eat,推荐食谱
咳嗽,桂圆黑豆粥,recommand_eat,推荐食谱
寒冷性荨麻疹,素炒小白菜,recommand_eat,推荐食谱
慢性胰腺炎,五香鳝鱼片,recommand_eat,推荐食谱
纵隔肿瘤,黄米面油糕,recommand_eat,推荐食谱
喘证,拔丝蜜桔,recommand_eat,推荐食谱
腕关节结核,二豆粥,recommand_eat,推荐食谱
皮肤白细胞破碎性血管炎,牛奶菠菜粥,recommand_eat,推荐食谱
骨良性纤维组织细胞瘤,芹菜牛肉粥,recommand_eat,推荐食谱
原发性痛经,鱼蓉银耳羹,recommand_eat,推荐食谱
先天性食管狭窄,玉米粥,recommand_eat,推荐食谱
妊娠呕吐,花样果肉薏米粥,recommand_eat,推荐食谱
银屑病关节炎,红萝卜无花果花鱼汤,recommand_eat,推荐食谱
髋臼骨折,枸杞海参鸽蛋汤,recommand_eat,推荐食谱
慢性盆腔炎,薏米鸭肉冬瓜海参汤,recommand_eat,推荐食谱
小儿半乳糖血症,糯米麦粥,recommand_eat,推荐食谱
获得性血友病,雪菜鸡丝面,recommand_eat,推荐食谱
苦夏,白果莲子粥,recommand_eat,推荐食谱
急性肺脓肿,小麦粥,recommand_eat,推荐食谱
尿道炎,牛奶玉米汤,recommand_eat,推荐食谱
大肠类癌,绿豆海带粥,recommand_eat,推荐食谱
盆腔结缔组织炎,银耳芦笋,recommand_eat,推荐食谱
结肠扭转,薏米汤,recommand_eat,推荐食谱
肠炎,生菜包肉,recommand_eat,推荐食谱
鼻血管瘤,红扁豆粥,recommand_eat,推荐食谱
副流行性感冒,栗子烧鸡块,recommand_eat,推荐食谱
老年期谵妄,核桃鸡肉粥,recommand_eat,推荐食谱
心内膜炎,红扁豆粥,recommand_eat,推荐食谱
慢性纵隔炎,菠菜豆腐汤,recommand_eat,推荐食谱
肺水肿,糖醋鸡蛋,recommand_eat,推荐食谱
慢性支气管炎,萝卜枸杞炖鸭肝,recommand_eat,推荐食谱
盆腔炎性肿块,牛肉萝卜白米粥,recommand_eat,推荐食谱
风寒,小白菜猪肉饺,recommand_eat,推荐食谱
老年人不稳定型心绞痛,扁豆糕,recommand_eat,推荐食谱
炭疽,白菜蛋花粥,recommand_eat,推荐食谱
慢性阑尾炎,牛奶玉米汤,recommand_eat,推荐食谱
雷诺综合征,茯苓大枣山药粥,recommand_eat,推荐食谱
牙龈瘘管,花样果肉薏米粥,recommand_eat,推荐食谱
透明隔囊肿,香菇小油菜,recommand_eat,推荐食谱
斑疹伤寒,哈密瓜百合汤,recommand_eat,推荐食谱
弥漫性血管内凝血,赤小豆粥,recommand_eat,推荐食谱
肾上腺危象,龙须汤,recommand_eat,推荐食谱
上颌前突,素炒西兰花,recommand_eat,推荐食谱
老年人流行性感冒,菜煎饼,recommand_eat,推荐食谱
急性呼吸衰竭,番茄西瓜汁,recommand_eat,推荐食谱
紫癜,芝麻栗子糕,recommand_eat,推荐食谱
多毛症,黑芝麻红枣粥,recommand_eat,推荐食谱
昏厥,荔枝粥,recommand_eat,推荐食谱
拇囊炎,白菜包子,recommand_eat,推荐食谱
小肠过敏性紫癜,花生衣,recommand_eat,推荐食谱
腓总神经损伤,肉丝炒绿豆芽,recommand_eat,推荐食谱
丝状疣,肉片粥,recommand_eat,推荐食谱
继发性甲状旁腺功能亢进症,海参羊肉汤,recommand_eat,推荐食谱
头皮血肿,香蕉蜂蜜奶,recommand_eat,推荐食谱
皮炎,腊肉荷兰豆,recommand_eat,推荐食谱
脐尿管囊肿及脐尿管瘘,海带焖鲫鱼,recommand_eat,推荐食谱
慢性肺源性心脏病,锅塌肉末白菜,recommand_eat,推荐食谱
筛窦恶性肿瘤,南瓜牛奶汁,recommand_eat,推荐食谱
空调病,赤小豆鲤鱼汤,recommand_eat,推荐食谱
面瘫,豌豆绿豆粥,recommand_eat,推荐食谱
慢性干燥性鼻炎,豆薯小米粥,recommand_eat,推荐食谱
维生素B1缺乏症,南瓜大麦粥,recommand_eat,推荐食谱
残胃癌,乌梅粥,recommand_eat,推荐食谱
围术期伴发的精神障碍,五香芹菜豆,recommand_eat,推荐食谱
尿毒症,素炒茄子,recommand_eat,推荐食谱
鼻后滴漏综合症,牛奶香蕉糊,recommand_eat,推荐食谱
老年人消化性溃疡,冬菇烧白菜,recommand_eat,推荐食谱
心脏瓣膜关闭不全,清汤白菜卷,recommand_eat,推荐食谱
淋巴管瘤,苋菜鱼头豆腐汤,recommand_eat,推荐食谱
肠病性肢皮炎综合征,牛奶玉米汤,recommand_eat,推荐食谱
尿黑酸尿与褐黄病,猕猴桃苡仁粥,recommand_eat,推荐食谱
小儿阵发性室性心动过速,胡萝卜苦瓜汁,recommand_eat,推荐食谱
疣状胃炎,豆腐乳粥,recommand_eat,推荐食谱
侧脑室肿瘤,胡萝卜香菜粥,recommand_eat,推荐食谱
多发性大动脉炎,鲤鱼补血汤,recommand_eat,推荐食谱
创伤性鼻中隔穿孔,菠菜豆腐汤,recommand_eat,推荐食谱
小儿药物变态反应,芋头芹菜粥,recommand_eat,推荐食谱
致密性髂骨炎,卷心菜菠萝汁,recommand_eat,推荐食谱
间充质软骨肉瘤,鲜蘑菇豆腐汤,recommand_eat,推荐食谱
近视眼,黑芝麻核桃肉汤,recommand_eat,推荐食谱
肠道蛔虫,花生豆奶,recommand_eat,推荐食谱
骶髂关节扭伤或半脱位,蘑菇胡萝卜拌饭,recommand_eat,推荐食谱
伴齿状突骨折的寰枢椎前脱位,赤小豆粥,recommand_eat,推荐食谱
滑膜肉瘤,香菇油菜面筋粥,recommand_eat,推荐食谱
胆汁淤积性黄疸,鲜蘑菇豆腐汤,recommand_eat,推荐食谱
小儿获得性免疫缺陷综合征肾病,冬笋芥蓝黄鱼汤,recommand_eat,推荐食谱
无脊髓损伤的颈椎骨折脱位,豌豆粉丝汤,recommand_eat,推荐食谱
主动脉瘤,鲜菊白菜豆腐汤,recommand_eat,推荐食谱
发热伴血小板减少综合征,蛋蓉菜花汤,recommand_eat,推荐食谱
非ST段抬高心肌梗死,雪菜牛肉粥,recommand_eat,推荐食谱
慢性纵隔炎,番茄皮蛋菜汤,recommand_eat,推荐食谱
髌股关节疼痛,香菇冬瓜汤,recommand_eat,推荐食谱
颜面部疖痈,草莓柠檬汁,recommand_eat,推荐食谱
小儿下腔静脉阻塞综合征,芹菜益母汤,recommand_eat,推荐食谱
性变态,苦瓜豆腐汤,recommand_eat,推荐食谱
老年人支气管扩张,白菜猪肉水饺,recommand_eat,推荐食谱
肾错构瘤,鸡肉白薯粥,recommand_eat,推荐食谱
先天性小喉,鸡蛋银耳羹,recommand_eat,推荐食谱
卵巢功能缺如综合征,香菜莲藕饺,recommand_eat,推荐食谱
先天性椎体畸形,胡萝卜香菜粥,recommand_eat,推荐食谱
脱髓鞘,蟹黄豆腐,recommand_eat,推荐食谱
膀胱上内疝,胡萝卜炒猪肝,recommand_eat,推荐食谱
儿童学习能力障碍,花生牛奶炖银耳,recommand_eat,推荐食谱
非典,五丝白菜卷,recommand_eat,推荐食谱
老年人败血症,木耳银芽海米粥,recommand_eat,推荐食谱
不均匀性脂肪肝,木耳芝麻茶,recommand_eat,推荐食谱
小儿成骨不全,白萝卜炖猪排骨,recommand_eat,推荐食谱
急性淋巴细胞白血病,豆腐番茄鱼片牛肉汤,recommand_eat,推荐食谱
癔症,莲子芡实粥,recommand_eat,推荐食谱
视网膜静脉周围炎,甜菜叶粥,recommand_eat,推荐食谱
青春期发育迟缓,冬菇鱼肉羹,recommand_eat,推荐食谱
单发性骨软骨瘤,鲜蘑豆腐汤,recommand_eat,推荐食谱
乳腺炎,芋头豆腐,recommand_eat,推荐食谱
麦收皮炎,玉米粥,recommand_eat,推荐食谱
单纯疱疹病毒肺炎,马兰头菜粥,recommand_eat,推荐食谱
